,VarDb,VarQuery,cRMSE,combinations,ddP,ddP_abs,euclidian,manhattan,pearson,spearman,indexDdPStd,sumDdPStd,indexRMSSEStd,rankRMSSEStd,rankRMSSEMean,rankRMSSEMedian,indexPeaStd,rankPeaStd,indexEuclStd,rankEuclStd,indexManStd,rankManStd,indexSpeStd,indexSpeCum,rankSpeStd,indexSpeStdAUC,rankSpeStdAUC,indexddP_absStdAUC,rankddP_absStdAUC
1708,0.041864,0.05008,0.291794448199,"(1, 18)",0.514,0.514,3.51360214025,7.72,0.0742551185995,0.2,514,0.0539411185633,515,0.385230686953,0.0,0.0,1440,0.621463704314,1453,0.634854742996,1570,0.638527584884,1609,,,1659,0.624326358894,1708,0.281188326607
833,0.041864,0.083896,0.293829882755,"(27, 18)",0.222,0.222,1.07763630228,2.13,0.332613369716,-0.2,517,0.0541230089797,517,0.384733654047,0.0,0.0,1852,0.618061241743,140,0.44930791909,161,0.484582141491,918,,,974,0.611393220846,833,0.128214373841
832,0.083896,0.041864,0.293829882755,"(18, 27)",-0.222,0.222,1.07763630228,2.13,0.332613369716,-0.2,516,0.0540612003585,516,0.38498153055,-0.000429400386847,-0.004,1853,0.617916057879,141,0.448113227643,160,0.485767791369,939,,,995,0.608838528194,832,0.128060238843
1446,0.041144,0.088064,0.294414673547,"(9, 3)",-0.42,0.42,8.5671115319,19.1,0.35325840523,0.461690258438,518,0.0541857348252,518,0.384803861446,-0.000809248554913,-0.004,1881,0.621123054714,2679,0.616741115043,2681,0.616583514558,2024,,,2023,0.621819759809,1446,0.232351624029
1447,0.088064,0.041144,0.294414673547,"(3, 9)",0.42,0.42,8.5671115319,19.1,0.35325840523,0.461690258438,519,0.0542477072349,519,0.38487548436,0.0,0.0,1880,0.621212620392,2678,0.616802816852,2680,0.616645127327,2027,,,2021,0.622002041566,1447,0.232533654666
708,0.020584,0.057264,0.294821980185,"(23, 0)",0.19,0.19,2.13894833972,4.55,-0.132119620867,-0.3,520,0.0543100891572,520,0.384595863642,0.000364683301344,0.004,1061,0.624915741213,711,0.575955161722,835,0.619854983812,713,,,788,0.615525023395,708,0.109193434057
710,0.057264,0.020584,0.294821980185,"(0, 23)",-0.19,0.19,2.13894833972,4.55,-0.132119620867,-0.3,521,0.0543717241314,521,0.384317457379,0.0,0.0,1060,0.625182928913,710,0.576315940791,834,0.620191147632,711,,,810,0.613848937347,710,0.109504402203
337,0.0414,0.05008,0.295093205615,"(1, 47)",0.09,0.09,2.26713475559,4.85,0.0483159307532,-0.1,522,0.0544333850852,522,0.383969994925,0.000172084130019,0.004,1394,0.626531231186,797,0.581593403692,933,0.618049549208,1193,,,1087,0.612479128962,337,0.0545477370869
336,0.05008,0.0414,0.295093205615,"(47, 1)",-0.09,0.09,2.26713475559,4.85,0.0483159307532,-0.1,523,0.0544943092453,523,0.383623622799,0.0,0.0,1395,0.626311424133,796,0.581949410587,935,0.617829803964,1180,,,1098,0.615377771181,336,0.0544075172736
1235,0.029696,0.042136,0.295296461205,"(22, 30)",0.35,0.35,3.22125751842,7.05,-0.217225960521,-0.3,525,0.0546151136618,524,0.38356180024,0.000666666666667,0.004,946,0.632081526899,1332,0.632474320442,1424,0.639466171024,766,,,833,0.615054179374,1235,0.194692571535
1237,0.042136,0.029696,0.295296461205,"(30, 22)",-0.35,0.35,3.22125751842,7.05,-0.217225960521,-0.3,524,0.0545550739599,525,0.383501359549,0.0,0.0,947,0.631850433619,1333,0.632309889296,1425,0.639309151149,725,,,791,0.616059335276,1237,0.195043228712
707,0.029696,0.036856,0.295499576988,"(43, 30)",0.19,0.19,2.85036839724,6.2,-0.313878524631,-0.35909242323,526,0.054675001005,526,0.383226548251,0.000360531309298,0.004,796,0.626475375507,1135,0.621853018049,1259,0.642230849066,650,,,672,0.611406293094,707,0.109037286941
706,0.036856,0.029696,0.295499576988,"(30, 43)",-0.19,0.19,2.85036839724,6.2,-0.313878524631,-0.35909242323,527,0.0547341748242,527,0.382952920597,0.0,0.0,797,0.626118896201,1134,0.622101316305,1258,0.642463521726,653,,,669,0.612453201173,706,0.108879810845
144,0.014344,0.080376,0.29560784834,"(12, 29)",0.044,0.044,3.01599071617,6.58,0.108026671303,0.2,529,0.054851009079,529,0.382239241491,0.0,0.0,1498,0.62864442972,1238,0.631977925896,1326,0.642787082372,1651,,,1608,0.625479553884,144,0.02428262445
142,0.080376,0.014344,0.29560784834,"(29, 12)",-0.044,0.044,3.01599071617,6.58,0.108026671303,0.2,528,0.0547929418495,528,0.382595563856,-8.31758034026e-05,-0.004,1499,0.628435874215,1239,0.631724281425,1327,0.642546158859,1652,,,1607,0.625673057555,142,0.0238917227582
1738,0.004096,0.08924,0.296067559858,"(5, 10)",0.528,0.528,4.64920423298,10.29,0.148545187146,0.0,530,0.0549096437766,530,0.382564650527,0.000994350282486,0.004,1559,0.626144355437,1949,0.636517905563,2002,0.639809081615,1310,,,1260,0.612966720013,1738,0.287025193284
1739,0.08924,0.004096,0.296067559858,"(10, 5)",-0.528,0.528,4.64920423298,10.29,0.148545187146,0.0,531,0.054967582791,531,0.382891138655,0.0,0.0,1558,0.626202280783,1948,0.636568778394,2003,0.63975821593,1326,,,1271,0.61730670885,1739,0.287221913485
1955,0.115256,0.029696,0.296378136845,"(30, 34)",-0.61,0.61,1.65867416933,3.4,0.488108785292,0.3,533,0.05508309097,533,0.383992411754,0.0,0.0,2073,0.617757820807,410,0.550302537113,476,0.574964127796,1767,,,1857,0.623016226735,1955,0.330330082176
1954,0.029696,0.115256,0.296378136845,"(34, 30)",0.61,0.61,1.65867416933,3.4,0.488108785292,0.3,532,0.0550256807471,532,0.383441495708,0.00114446529081,0.004,2072,0.617761469531,411,0.55045726799,477,0.575041071846,1768,,,1791,0.620378424294,1954,0.330126260948
314,0.087064,0.115256,0.296688388718,"(34, 21)",0.084,0.084,1.77442948578,3.68,0.570492522424,0.3,534,0.0551406622595,534,0.383650529283,0.000157009345794,0.004,2204,0.617845542345,486,0.566826725714,552,0.579822139033,1780,,,1848,0.622390933163,314,0.0513176723173
315,0.115256,0.087064,0.296688388718,"(21, 34)",-0.084,0.084,1.77442948578,3.68,0.570492522424,0.3,535,0.0551975536048,535,0.383309683458,0.0,0.0,2205,0.617708079176,487,0.566258456311,553,0.579309610268,1774,,,1858,0.622851698741,315,0.0514545393552
380,0.041864,0.013096,0.297281011839,"(11, 18)",0.102,0.102,4.93746898724,10.94,-0.71356702515,-0.3,536,0.055255372718,537,0.38264709007,0.0,0.0,240,0.567139114528,2043,0.635706100785,2105,0.638662515079,700,,,811,0.613480713228,380,0.060944290488
379,0.013096,0.041864,0.297281011839,"(18, 11)",-0.102,0.102,4.93746898724,10.94,-0.71356702515,-0.3,537,0.0553125122762,536,0.382977866016,-0.000189944134078,-0.004,241,0.566004263629,2042,0.635857656884,2103,0.638818121704,756,,,844,0.613965169763,379,0.060797906911
768,0.029696,0.088064,0.297630643584,"(9, 30)",-0.204,0.204,6.68328512036,14.87,0.285264397915,0.2,539,0.0554266558255,539,0.382139551783,0.0,0.0,1776,0.621480089571,2454,0.626365389562,2466,0.626706334582,1599,,,1639,0.624845311302,768,0.118454074891
769,0.088064,0.029696,0.297630643584,"(30, 9)",0.204,0.204,6.68328512036,14.87,0.285264397915,0.2,538,0.0553699205258,538,0.382392747014,0.000378478664193,0.004,1777,0.621324142086,2455,0.626251393466,2467,0.626592816378,1601,,,1641,0.624485110562,769,0.118605490335
571,0.1024,0.042136,0.297818736818,"(22, 37)",0.148,0.148,1.11153047642,1.99,0.425048788788,0.564288093647,541,0.0555391391916,541,0.381539781892,0.0,0.0,1955,0.619400310281,157,0.508395341034,129,0.479560311439,2167,,,2151,0.62191452947,571,0.0886291874448
570,0.042136,0.1024,0.297818736818,"(37, 22)",-0.148,0.148,1.11153047642,1.99,0.425048788788,0.564288093647,540,0.0554832287145,540,0.381839132283,-0.000273567467652,-0.004,1954,0.619549657745,156,0.509874197573,128,0.481237730753,2162,,,2155,0.621482899055,570,0.0884898961178
1366,0.0958,0.030824,0.297899311849,"(33, 51)",0.394,0.394,2.58282790755,5.58,0.348540076455,0.4,542,0.0555946085344,542,0.381562412955,0.000725598526703,0.004,1872,0.621992441675,975,0.608386141132,1129,0.635147946477,1965,,,1922,0.620574059454,1366,0.217913203328
1367,0.030824,0.0958,0.297899311849,"(51, 33)",-0.394,0.394,2.58282790755,5.58,0.348540076455,0.4,543,0.0556494284068,543,0.381586336696,0.0,0.0,1873,0.621893105942,974,0.608567121455,1131,0.634724207659,1968,,,1918,0.619737120515,1367,0.218094043238
1349,0.012184,0.061176,0.299105332617,"(6, 52)",-0.386,0.386,9.5401781954,21.28,-0.294929546116,0.1,544,0.0557068013398,544,0.38159382463,-0.000708256880734,-0.004,822,0.630898526982,2738,0.612912490426,2740,0.612706868368,1414,,,1528,0.622768649301,1349,0.214858533993
1350,0.061176,0.012184,0.299105332617,"(52, 6)",0.386,0.386,9.5401781954,21.28,-0.294929546116,0.1,545,0.0557635096729,545,0.381602597115,0.0,0.0,823,0.630659132771,2739,0.612845017976,2741,0.612639497504,1416,,,1523,0.622208501851,1350,0.215035400171
744,0.043816,0.020584,0.299225667348,"(0, 4)",-0.198,0.198,1.16773284616,2.22,-0.418489842616,-0.410391340834,546,0.0558198793496,547,0.381093375151,0.0,0.0,642,0.62408474201,181,0.52085369484,187,0.499802684471,580,,,579,0.623343021431,744,0.11479793381
745,0.020584,0.043816,0.299225667348,"(4, 0)",0.198,0.198,1.16773284616,2.22,-0.418489842616,-0.410391340834,547,0.0558755963795,546,0.381347433869,0.00036197440585,0.004,643,0.623648899871,180,0.52208199544,186,0.500926939462,576,,,585,0.62404136942,745,0.114950088248
881,0.061176,0.036856,0.299265768173,"(43, 6)",0.24,0.24,4.32299664585,9.55,0.0892095427203,0.461690258438,548,0.0559307733328,548,0.380883641096,0.000437158469945,0.004,1460,0.625552098696,1809,0.639066214503,1872,0.643080175186,2029,,,2018,0.62153620833,881,0.135891046126
880,0.036856,0.061176,0.299265768173,"(6, 43)",-0.24,0.24,4.32299664585,9.55,0.0892095427203,0.461690258438,549,0.0559853112248,549,0.380675055897,0.0,0.0,1461,0.625369647187,1808,0.639217905976,1873,0.642932489223,2030,,,2017,0.621667358046,880,0.135727236234
232,0.057264,0.013096,0.29963978374,"(11, 23)",-0.066,0.066,5.732320647,12.73,-0.354648804337,-0.1,551,0.0560944394483,551,0.380005568228,0.0,0.0,728,0.629104824884,2263,0.632594346935,2280,0.632930658071,1178,,,1115,0.615257231365,232,0.0393728357111
233,0.013096,0.057264,0.29963978374,"(23, 11)",0.066,0.066,5.732320647,12.73,-0.354648804337,-0.1,550,0.0560401922462,550,0.380339832986,0.000119782214156,0.004,729,0.628678535795,2262,0.632732578711,2281,0.632793472878,1194,,,1088,0.612201422116,233,0.039525821918
34,0.030824,0.087064,0.300466304267,"(21, 33)",-0.01,0.01,1.01459351466,1.92,0.266465596206,-0.3,552,0.0561502108189,552,0.379662064972,-1.80831826401e-05,-0.004,1742,0.624031405026,110,0.451071228461,116,0.44989764406,773,,,839,0.61457871978,34,0.00683090217247
35,0.087064,0.030824,0.300466304267,"(33, 21)",0.01,0.01,1.01459351466,1.92,0.266465596206,-0.3,553,0.0562053427212,553,0.379319493275,0.0,0.0,1743,0.623852517269,111,0.449054005661,117,0.44798819597,772,,,838,0.61494476828,35,0.00694422221867
1965,0.102104,0.020584,0.300492928369,"(0, 48)",-0.612,0.612,3.76779776527,8.29,0.353281994333,0.5,554,0.0562599112694,554,0.379865327359,-0.0011027027027,-0.004,1883,0.621113440993,1597,0.640809813065,1685,0.638256150307,2083,,,2085,0.623268466057,1965,0.332359853514
1964,0.020584,0.102104,0.300492928369,"(48, 0)",0.612,0.612,3.76779776527,8.29,0.353281994333,0.5,555,0.056313853819,555,0.380411609715,0.0,0.0,1882,0.621118160284,1596,0.640827332673,1684,0.638271308563,2084,,,2108,0.623486797357,1964,0.33215746702
514,0.004096,0.083896,0.300506239536,"(27, 10)",0.136,0.136,5.75475455602,12.78,-0.062360161694,-0.2,557,0.0564199565451,556,0.380113577455,0.000244165170557,0.004,1213,0.619929214219,2267,0.632892692716,2288,0.632499247015,968,,,918,0.612269063189,514,0.0806556155592
517,0.083896,0.004096,0.300506239536,"(10, 27)",-0.136,0.136,5.75475455602,12.78,-0.062360161694,-0.2,556,0.0563672114778,557,0.37981653749,0.0,0.0,1212,0.620172393627,2266,0.633025818384,2289,0.632367520689,969,,,924,0.611190188824,517,0.0810853975685
1989,0.091576,0.088064,0.302364019023,"(9, 19)",-0.624,0.624,9.82620984917,21.92,0.49116490418,0.3,558,0.0564768808597,559,0.380967208938,0.0,0.0,2080,0.61699961833,2742,0.612643635289,2743,0.612647854469,1733,,,1802,0.620422593567,1989,0.337253029683
1988,0.088064,0.091576,0.302364019023,"(19, 9)",0.624,0.624,9.82620984917,21.92,0.49116490418,0.3,559,0.0565331626793,558,0.38039169964,0.00111627906977,0.004,2081,0.617003072558,2743,0.612647854469,2742,0.612643635289,1732,,,1800,0.62047175586,1988,0.33704736643
397,0.445056,0.203104,0.302496280969,"(20, 15)",0.106,0.106,2.88880598172,6.28,0.925742773139,0.9,560,0.0565891507702,560,0.38065377659,0.000188948306595,0.004,2682,0.616464242625,1171,0.625493034203,1267,0.641689946455,2643,,,2699,0.615498362542,397,0.0633934828539
395,0.203104,0.445056,0.302496280969,"(15, 20)",-0.106,0.106,2.88880598172,6.28,0.925742773139,0.9,561,0.0566445073351,561,0.380341296442,0.0,0.0,2683,0.616352788636,1170,0.625752380208,1266,0.641936215738,2649,,,2693,0.61456529381,395,0.0631030603448
104,0.036856,0.1696,0.302615267295,"(44, 43)",-0.028,0.028,4.31974536287,9.54,0.726519721267,0.763157894737,563,0.0567539608948,563,0.379669994817,0.0,0.0,2431,0.625089417288,1805,0.638656355327,1871,0.64322801051,2494,,,2495,0.621975917272,104,0.0169819325092
105,0.1696,0.036856,0.302615267295,"(43, 44)",0.028,0.028,4.31974536287,9.54,0.726519721267,0.763157894737,562,0.0566995443766,562,0.380005194429,4.97335701599e-05,0.004,2430,0.625217712366,1804,0.638832903805,1870,0.643399555915,2495,,,2494,0.622100296602,105,0.0171211002997
2177,0.1696,0.42692,0.302853099703,"(8, 44)",0.73,0.73,6.67555990161,14.85,0.938000729709,0.872081599272,565,0.0568621652119,565,0.381474746651,0.0,0.0,2699,0.6154811379,2452,0.626433708135,2462,0.626454142282,2579,,,2592,0.619084088055,2177,0.379176566637
2176,0.42692,0.1696,0.302853099703,"(44, 8)",-0.73,0.73,6.67555990161,14.85,0.938000729709,0.872081599272,564,0.0568083693053,564,0.380572844455,-0.00129203539823,-0.004,2698,0.615434699255,2453,0.626479468824,2463,0.626499707196,2586,,,2598,0.618836239008,2176,0.378940645089
524,0.083896,0.012184,0.302958743066,"(52, 27)",0.136,0.136,4.16093739439,9.18,0.0671844404345,0.5,567,0.0569684779975,567,0.38088804684,0.0,0.0,1433,0.621022753858,1749,0.641385008511,1819,0.64409503087,2117,,,2079,0.623428361001,524,0.0820592674262
525,0.012184,0.083896,0.302958743066,"(27, 52)",-0.136,0.136,4.16093739439,9.18,0.0671844404345,0.5,566,0.0569156224456,566,0.381180916785,-0.000239858906526,-0.004,1432,0.621229006712,1748,0.641560093512,1816,0.644204921736,2123,,,2073,0.623805010791,525,0.0821958155337
913,0.041144,0.027256,0.303077547832,"(45, 3)",0.248,0.248,8.06049626264,17.96,-0.350218949785,-0.0811107105654,569,0.0570730037437,569,0.380502917434,0.0,0.0,742,0.62939810298,2643,0.618833121833,2647,0.61849536263,1202,,,1203,0.618808833238,913,0.141142582113
915,0.027256,0.041144,0.303077547832,"(3, 45)",-0.248,0.248,8.06049626264,17.96,-0.350218949785,-0.0811107105654,568,0.0570210365816,568,0.380694942911,-0.000435852372583,-0.004,743,0.629040778547,2642,0.618931375188,2646,0.618593393484,1203,,,1202,0.619024645672,915,0.141464887553
1299,0.043816,0.087064,0.303605006546,"(21, 4)",0.372,0.372,1.3619104229,2.64,0.313321490107,0.461690258438,570,0.0571257034136,571,0.380473518004,0.0,0.0,1829,0.618736442033,267,0.549085290931,275,0.583525666015,2023,,,2031,0.620996649413,1299,0.205916069534
1298,0.087064,0.043816,0.303605006546,"(4, 21)",-0.372,0.372,1.3619104229,2.64,0.313321490107,0.461690258438,571,0.0571778126953,570,0.380487634505,-0.000651488616462,-0.004,1828,0.618844403732,266,0.549639533589,274,0.584153531454,2026,,,2022,0.621903337726,1298,0.205736375238
726,0.0958,0.012184,0.304932779478,"(52, 51)",0.194,0.194,0.916678787799,1.43,0.21952478662,0.5,573,0.0572869060411,573,0.379982688034,0.0,0.0,1670,0.626524178835,88,0.449525356718,60,0.46210301556,2070,,,2137,0.622845091081,726,0.112004570003
724,0.012184,0.0958,0.304932779478,"(51, 52)",-0.194,0.194,0.916678787799,1.43,0.21952478662,0.5,572,0.0572326629078,572,0.380227603184,-0.000338568935428,-0.004,1671,0.626354772821,89,0.447493761595,61,0.459033767821,2069,,,2126,0.623007752944,724,0.11169515217
688,0.0414,0.041144,0.305326055226,"(3, 47)",-0.186,0.186,3.16913237338,6.92,-0.129386162087,0.153896752813,574,0.0573415349439,574,0.379731218062,-0.00032347826087,-0.004,1066,0.628019474785,1309,0.633532512405,1407,0.640947217193,1564,,,1569,0.623712224151,688,0.106034319472
689,0.041144,0.0414,0.305326055226,"(47, 3)",0.186,0.186,3.16913237338,6.92,-0.129386162087,0.153896752813,575,0.0573955610127,575,0.379480730736,0.0,0.0,1067,0.627751215065,1308,0.633753590221,1406,0.641155759134,1565,,,1568,0.623893181024,689,0.106194134503
2041,0.061176,0.115256,0.305875791785,"(34, 6)",0.66,0.66,5.56527627347,12.35,0.493464044803,0.4,576,0.0574503650969,576,0.380144287714,0.001143847487,0.004,2082,0.617024351894,2238,0.633373665259,2257,0.63244517682,1932,,,1961,0.620827851608,2041,0.348384012515
2040,0.115256,0.061176,0.305875791785,"(6, 34)",-0.66,0.66,5.56527627347,12.35,0.493464044803,0.4,577,0.0575045670785,577,0.380807828276,0.0,0.0,2083,0.617045772698,2239,0.633385870315,2256,0.632432634529,1930,,,1956,0.62062492954,2040,0.348162831818
1787,0.004096,0.115256,0.30591502088,"(34, 10)",0.546,0.546,5.86720546768,13.03,0.592978531983,0.4,579,0.0576113845617,579,0.381500377367,0.0,0.0,2238,0.616098200605,2285,0.631578815766,2318,0.629772120928,1938,,,1985,0.621190582518,1787,0.296712494261
1789,0.115256,0.004096,0.30591502088,"(10, 34)",-0.546,0.546,5.86720546768,13.03,0.592978531983,0.4,578,0.0575582709305,578,0.381153691636,-0.000943005181347,-0.004,2239,0.61606873457,2284,0.631613684639,2319,0.629738456931,1939,,,1984,0.621226252424,1789,0.29710777158
2623,0.091576,0.178184,0.306032677994,"(32, 19)",-1.252,1.252,4.92685498061,10.91,0.689309141357,0.3,581,0.057716444235,580,0.384688617308,-0.00215490533563,-0.004,2385,0.622059341199,2037,0.636564935089,2098,0.638777222346,1716,,,1829,0.622048572256,2623,0.523320924132
2622,0.178184,0.091576,0.306032677994,"(19, 32)",1.252,1.252,4.92685498061,10.91,0.689309141357,0.3,580,0.0576642045623,581,0.387851780241,0.0,0.0,2384,0.621661129948,2036,0.636116302388,2099,0.639209529698,1710,,,1823,0.622145108295,2622,0.52284928144
678,0.027256,0.02608,0.308246654483,"(2, 45)",-0.182,0.182,2.20778169211,4.69,-0.781650951374,-0.948683298051,582,0.0577736021744,582,0.387592178343,-0.00031217838765,-0.004,167,0.554069232394,756,0.576965798541,870,0.621575981124,38,917.0,0.61258602526,41,0.552445472422,678,0.104462402539
680,0.02608,0.027256,0.308246654483,"(45, 2)",0.182,0.182,2.20778169211,4.69,-0.781650951374,-0.948683298051,583,0.0578301441458,583,0.387333543568,0.0,0.0,166,0.555546090796,757,0.576623032294,871,0.621250078914,41,1011.0,0.60561555919,37,0.574349686451,680,0.10477416704
1976,0.102104,0.061176,0.308246654483,"(6, 48)",-0.618,0.618,3.74894651869,8.24,0.431866801546,0.2,584,0.0578860766823,584,0.387843476972,-0.00105641025641,-0.004,1973,0.618851094205,1580,0.638363032635,1678,0.638980274082,1590,,,1627,0.62508392721,1976,0.3345944501
1974,0.061176,0.102104,0.308246654483,"(48, 6)",0.618,0.618,3.74894651869,8.24,0.431866801546,0.2,585,0.0579414062276,585,0.388353872615,0.0,0.0,1972,0.618851446009,1581,0.638350485709,1679,0.638968096677,1589,,,1628,0.625079220664,1974,0.334185664019
1204,0.05008,0.043816,0.308765283023,"(4, 1)",-0.338,0.338,0.769545320303,1.62,-0.0153703576229,-0.102597835209,587,0.0580528402722,587,0.38819367142,0.0,0.0,1290,0.62487684643,52,0.447941211878,76,0.43148261935,1024,,,1029,0.601917528298,1204,0.189299940251
1203,0.043816,0.05008,0.308765283023,"(1, 4)",0.338,0.338,0.769545320303,1.62,-0.0153703576229,-0.102597835209,586,0.0579974240079,586,0.38827321686,0.000575809199319,0.004,1291,0.624705805682,53,0.446196269719,77,0.430434723602,1021,,,1032,0.602746816592,1203,0.18912722355
1865,0.125256,0.080376,0.309619120857,"(12, 26)",-0.574,0.574,4.67130602723,10.33,0.546994918412,0.4,588,0.058109775353,588,0.388583209964,-0.000974533106961,-0.004,2168,0.616016976026,1956,0.637271519926,2023,0.639366274683,1924,,,1962,0.620805025018,1865,0.312185773423
1864,0.080376,0.125256,0.309619120857,"(26, 12)",0.574,0.574,4.67130602723,10.33,0.546994918412,0.4,589,0.0581661031499,589,0.388973477376,0.0,0.0,2169,0.615998330239,1957,0.637240876457,2022,0.639396870844,1922,,,1963,0.620781962294,1864,0.311986309022
2230,0.088064,0.102104,0.310315968007,"(48, 9)",0.772,0.772,3.36383709475,7.36,0.494977540261,0.1,591,0.05828039926,590,0.389937284139,0.0013062605753,0.004,2086,0.617190513195,1389,0.630023729141,1488,0.63889245995,1396,,,1460,0.616376484425,2230,0.392168459708
